,App,Category,Rating,Reviews,Size,Installs,Type,Price,ContentRating,Genres,LastUpdated,CurrentVer,AndroidVer,cat_ART_AND_DESIGN,cat_AUTO_AND_VEHICLES,cat_BEAUTY,cat_BOOKS_AND_REFERENCE,cat_BUSINESS,cat_COMICS,cat_COMMUNICATION,cat_DATING,cat_EDUCATION,cat_ENTERTAINMENT,cat_EVENTS,cat_FAMILY,cat_FINANCE,cat_FOOD_AND_DRINK,cat_GAME,cat_HEALTH_AND_FITNESS,cat_HOUSE_AND_HOME,cat_LIBRARIES_AND_DEMO,cat_LIFESTYLE,cat_MAPS_AND_NAVIGATION,cat_MEDICAL,cat_NEWS_AND_MAGAZINES,cat_PARENTING,cat_PERSONALIZATION,cat_PHOTOGRAPHY,cat_PRODUCTIVITY,cat_SHOPPING,cat_SOCIAL,cat_SPORTS,cat_TOOLS,cat_TRAVEL_AND_LOCAL,cat_VIDEO_PLAYERS,cat_WEATHER
7280,1943,HEALTH_AND_FITNESS,4.7,12,6.3,500,1,0,1,Health & Fitness,12-Jul-18,3.1.2,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7281,1883,HEALTH_AND_FITNESS,3.5,293,19,50000,1,0,1,Health & Fitness,20-Jul-18,2.4.43,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7282,1608,NEWS_AND_MAGAZINES,4.3,117,5.0,10000,1,0,1,News & Magazines,22-Jun-16,3.1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7283,5242,GAME,3.6,51366,16,5000000,1,0,1,Racing,14-Jun-17,Varies with device,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7284,1609,NEWS_AND_MAGAZINES,4.3,65,3.5,10000,1,0,1,News & Magazines,29-Apr-18,8.2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7285,1604,PRODUCTIVITY,3.6,49,2.3,5000,1,0,2,Productivity,29-Jul-15,1.0.1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7286,1612,HEALTH_AND_FITNESS,2.6,13,3.3,1000,1,0,1,Health & Fitness,13-Oct-15,1.1.4,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7287,528,FAMILY,4.7,15,4.1,1000,1,0,4,Education,10-Nov-17,7.4,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7288,7951,FAMILY,4.5,170,4.1,10000,1,0,1,Education,14-Nov-17,7.2,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7289,1624,FAMILY,4.0,54,4.1,5000,1,0,4,Education,12-Sep-17,7.2,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7290,5587,MAPS_AND_NAVIGATION,4.6,7314,7.0,100000,1,0,1,Maps & Navigation,7-Sep-17,3.1.4,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7291,1618,PHOTOGRAPHY,5.0,1,2.3,100,1,0,1,Photography,24-Jan-17,1.0.5,4.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7292,1615,FAMILY,4.2,116,4.1,10000,1,0,1,Education,11-Sep-17,7.2,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7295,1619,FAMILY,4.2,145,4.1,10000,1,0,4,Education,12-Sep-17,7.2,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7297,1613,NEWS_AND_MAGAZINES,4.7,10,2.3,1000,1,0,1,News & Magazines,30-Jul-14,2.0.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7298,1623,FAMILY,4.5,11,3.5,500,1,0,3,Entertainment,19-Jun-18,12.1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7299,1235,FAMILY,3.6,8,3.7,500,1,0,1,Entertainment,20-May-18,8,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7300,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7301,555,FAMILY,4.2,34,4.0,1000,1,0,1,Entertainment,17-May-18,9,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7302,1606,EVENTS,3.8,59,1.8,5000,1,0,1,Events,11-Apr-18,1.5,4.0 and up,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7303,1982,DATING,3.5,69,4.0,5000,1,0,1,Dating,10-Jul-17,1.0.2,2.3 and up,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7304,1622,TOOLS,4.1,295,3.8,50000,1,0,1,Tools,5-Mar-18,1.1,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7307,1611,FAMILY,5.0,2,6.6,500,1,0,1,Entertainment,31-Jan-18,1.0.9,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7309,1236,FAMILY,4.2,4,2.5,100,1,0,4,Entertainment,24-Jun-15,5.1,3.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7310,1264,TOOLS,4.1,67,4.1,10000,1,0,1,Tools,7-May-18,1.0.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7313,848,FAMILY,3.6,13,2.5,1000,1,0,4,Entertainment,19-Jun-15,3,3.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7314,1620,FAMILY,4.3,14,4.3,1000,1,0,4,Education,10-Jan-18,7.4,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7315,1256,SPORTS,4.1,315,7.7,10000,1,0,1,Sports,18-Jul-18,6.95,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7316,1621,FAMILY,4.4,211,6.8,10000,1,0,1,Education,5-Jul-16,2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7319,1607,FAMILY,4.0,8,3.6,500,1,0,1,Entertainment,19-Jun-18,8.1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7320,1605,FAMILY,5.0,7,2.3,1000,1,0,1,Education,25-May-18,1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7321,1616,FAMILY,5.0,8,14,10,1,0,1,Education,1-Aug-18,1.1,4.2 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7323,1617,FAMILY,3.8,28,4.1,1000,1,0,4,Education,23-Oct-17,7.2,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7324,5420,NEWS_AND_MAGAZINES,4.3,2746,8.7,100000,1,0,1,News & Magazines,9-Apr-18,3.2,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7325,847,FAMILY,4.7,6,2.5,1000,1,0,4,Entertainment,19-Jun-15,2.7,3.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7326,1263,NEWS_AND_MAGAZINES,4.5,12,2.9,5000,1,0,1,News & Magazines,3-Feb-18,1.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7327,1614,FAMILY,4.4,31,4.3,1000,1,0,1,Entertainment,3-Jun-18,1.1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7328,7376,TRAVEL_AND_LOCAL,4.7,213,6.1,5000,0,3.99 ,1,Travel & Local,5-Aug-18,1.8.8.0,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7329,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7330,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7331,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7334,1626,NEWS_AND_MAGAZINES,3.9,45,15,5000,1,0,1,News & Magazines,20-Feb-18,6.0.0.12,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7336,3313,PERSONALIZATION,4.9,88,66,1000,0,0.99 ,1,Personalization,26-Jul-18,8,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7337,3626,FAMILY,3.5,163,3.4,1000,1,0,1,Role Playing,27-Mar-17,1.2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7338,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7340,1866,LIFESTYLE,4.4,10,7.7,500,1,0,4,Lifestyle,25-Jun-18,3.8.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7341,7929,AUTO_AND_VEHICLES,4.2,25,6.5,10000,1,0,1,Auto & Vehicles,2-Aug-17,1.02,4.2 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7345,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7347,7941,FAMILY,4.7,54,50,1000,0,19.40 ,1,Education,18-Nov-17,3.1.2,4.2 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7348,8153,FAMILY,4.5,10,2.5,100,1,0,1,Educational,30-Jun-18,fcbd82b2-dd5b-41d2-af62-432271c42921,2.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7349,8122,TRAVEL_AND_LOCAL,4.4,11514,2.2,500000,1,0,1,Travel & Local,29-Mar-18,5.5,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7350,8030,HOUSE_AND_HOME,4.2,2543,4.6,100000,1,0,1,House & Home,27-Jul-18,8.4.2,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7351,8142,SHOPPING,4.4,9950,15,500000,1,0,1,Shopping,18-Jul-18,3.7.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7352,7930,LIFESTYLE,3.3,1045,13,100000,1,0,1,Lifestyle,13-Mar-18,5.1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7353,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7354,4752,LIFESTYLE,4.9,66,8.1,1000,1,0,1,Lifestyle,18-Jul-18,1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7355,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7356,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7357,2433,FAMILY,4.7,1647,16,10000,0,14.99 ,1,Role Playing,28-Feb-17,1.0.5,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7358,8129,NEWS_AND_MAGAZINES,3.9,271,9.6,50000,1,0,2,News & Magazines,18-Jul-18,3.3.0,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7359,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7360,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7362,1625,BUSINESS,4.4,36,10,1000,1,0,1,Business,26-Mar-18,1.0.2,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7363,6495,GAME,4.8,35,3.1,10000,1,0,1,Trivia,29-Jul-16,1.0.0,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7364,5871,PERSONALIZATION,4.8,60,78,1000,0,0.99 ,1,Personalization,29-Jul-18,4.0.1,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7365,8120,SHOPPING,4.0,13232,27,500000,1,0,1,Shopping,21-Jul-18,7.5.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7366,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7367,6751,NEWS_AND_MAGAZINES,5.0,4,10,100,1,0,1,News & Magazines,23-Jul-18,2.0.0,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7368,7956,FAMILY,3.0,1691,5.8,500000,1,0,1,Strategy,8-Jun-16,1.0.3,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7369,4033,TOOLS,3.9,7,3.2,100,1,0,1,Tools,6-Jun-18,1.2.1,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7372,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7373,8102,MEDICAL,4.6,64,57,5000,1,0,1,Medical,10-Jul-18,3.1.4,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7374,1631,FAMILY,4.3,108,42,5000,1,0,1,Education,7-Oct-17,1.2.1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7375,5743,MAPS_AND_NAVIGATION,4.2,453,36,10000,0,2.99 ,1,Maps & Navigation,2-Apr-18,4.3,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7377,1628,PERSONALIZATION,5.0,1,46,10,0,0.99 ,1,Personalization,21-May-18,1.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7379,5785,HEALTH_AND_FITNESS,4.5,5509,3.2,100000,1,0,1,Health & Fitness,3-Jul-18,4.7.0 Phoenix,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7381,4372,PRODUCTIVITY,4.2,1623,1.8,100000,1,0,1,Productivity,6-Mar-18,1.8,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7383,7143,PRODUCTIVITY,1.0,1,6.6,100,1,0,1,Productivity,15-Mar-18,41.9,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7385,1630,FAMILY,4.6,31,3.2,1000,1,0,1,Education,1-Sep-15,1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7392,1510,FAMILY,4.1,101,5.1,1000,1,0,1,Education,10-Mar-17,1.3,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7393,1634,PERSONALIZATION,4.7,19,6.4,1000,1,0,1,Personalization,30-Jun-16,1.5,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7397,5784,HEALTH_AND_FITNESS,4.4,2599,6.9,100000,1,0,3,Health & Fitness,9-Jan-18,3.0.5.0,2.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7398,1629,FINANCE,4.8,4,5.1,50,1,0,1,Finance,23-May-18,1.0.17.0423,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7399,2023,GAME,4.2,52390,20,5000000,1,0,1,Arcade,4-May-18,1.28ggl,2.3.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7402,7275,GAME,5.0,11,6.1,10,1,0,1,Arcade,11-Mar-17,0.1,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7403,2051,PRODUCTIVITY,4.6,16,3.2,1000,1,0,1,Productivity,23-Aug-17,1.3.2,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7404,6548,FAMILY,4.5,4218587,100,50000000,1,0,2,Simulation,19-Jun-18,1.23.3.75024,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7405,5540,LIBRARIES_AND_DEMO,5.0,15,1.4,1000,1,0,1,Libraries & Demo,27-Apr-17,1,1.6 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7406,7025,FAMILY,2.9,21,2.1,5000,1,0,1,Education,11-May-15,1.05,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7408,6682,FAMILY,4.4,288835,91,5000000,1,0,3,Strategy,19-Jul-18,2.7.6,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7411,1632,NEWS_AND_MAGAZINES,3.0,2,14,100,1,0,1,News & Magazines,18-Jul-18,v4.30.0.8,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7412,1646,FAMILY,4.5,145,14,10000,1,0,1,Entertainment,11-Jul-18,1,4.2 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7413,1643,HEALTH_AND_FITNESS,2.4,221,43,10000,1,0,1,Health & Fitness,14-Feb-18,4.3.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7414,1654,GAME,4.3,29330,6.9,1000000,1,0,1,Action,17-Aug-12,1.0.9,2.0.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7415,7069,GAME,3.9,29990,96,1000000,1,0,4,Action,8-Dec-17,Varies with device,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7416,1642,FAMILY,1.9,76,14,5000,1,0,1,Education,13-Feb-14,2.2.1,3.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7417,4029,GAME,4.4,348962,26,1000000,0,6.99 ,3,Action,21-Mar-15,1.08,3.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7418,1644,SOCIAL,5.0,7,18,100,1,0,1,Social,25-Jul-18,1,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7419,1653,AUTO_AND_VEHICLES,4.0,5,34,1000,1,0,1,Auto & Vehicles,30-Jul-18,2.8,2.3.3 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7420,1640,VIDEO_PLAYERS,4.7,3,2.8,500,1,0,1,Video Players & Editors,26-Nov-17,1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7421,7070,GAME,3.9,1995,92,500000,1,0,4,Action,3-Jul-18,1.9,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7422,1651,PRODUCTIVITY,5.0,5,11,100,1,0,1,Productivity,30-May-18,1.0.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7423,1639,COMMUNICATION,4.2,5,15,100,1,0,1,Communication,7-Nov-17,1,4.0 and up,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7424,1648,SHOPPING,4.2,2099,4.0,100000,1,0,1,Shopping,23-Dec-17,1.1.1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7425,3958,PHOTOGRAPHY,2.8,1022,3.8,100000,1,0,1,Photography,24-Aug-16,2,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7426,1647,VIDEO_PLAYERS,4.2,4074,1.3,500000,1,0,1,Video Players & Editors,13-Nov-13,1.2.4,2.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7427,1641,COMMUNICATION,1.0,5,13,100,1,0,1,Communication,6-Oct-17,1,4.1 and up,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7428,6418,GAME,3.9,923,67,100000,1,0,4,Action,17-Jul-18,1.4,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7429,5103,GAME,4.1,154519,99,10000000,1,0,3,Action,9-May-17,1.4,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7430,1645,GAME,4.1,207,116,50000,1,0,1,Card,30-Jan-11,1.2,1.6 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7431,2144,PRODUCTIVITY,3.2,12,2.2,1000,1,0,1,Productivity,26-Mar-15,1.0.0.0,2.3.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
